country,country_code_2_digit,country_code_3_digit,reported_date,population,hospital_occupancy_count,ICU_occupancy_count,source
France,FR,FRA,2020-04-10,67012883,31108.0,6875.0,Country_Website
Iceland,IS,ISL,2020-04-10,356991,38.0,10.0,Country_Website
Ireland,IE,IRL,2020-04-10,4904240,825.0,155.0,Country_Website
Italy,IT,ITA,2020-04-10,60359546,31739.0,3497.0,Country_Github
Latvia,LV,LVA,2020-04-10,1919968,35.0,,Surveillance
Luxembourg,LU,LUX,2020-04-10,613894,203.0,38.0,Country_Website
Malta,MT,MLT,2020-04-10,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-04-10,17282163,,1285.0,Other Website
Norway,NO,NOR,2020-04-10,5328212,234.0,,Country_API
Portugal,PT,PRT,2020-04-10,10276617,1179.0,226.0,Country_Website
Romania,RO,ROU,2020-04-10,19414458,,183.0,Country_Website
Slovenia,SI,SVN,2020-04-10,2080908,106.0,36.0,Country_Github
United Kingdom,UK,GBR,2020-04-10,66647112,19617.0,,Country_Website
Belgium,BE,BEL,2020-04-09,11455519,5636.0,1278.0,Country_Website
Bulgaria,BG,BGR,2020-04-09,7000039,233.0,32.0,External_Github
Czechia,CZ,CZE,2020-04-09,10649800,416.0,96.0,Country_Website
Denmark,DK,DNK,2020-04-09,5806081,433.0,120.0,Country_Website
Estonia,EE,EST,2020-04-09,1324820,136.0,,Country_API
Estonia,EE,EST,2020-04-09,1324820,,9.0,Surveillance
Finland,FI,FIN,2020-04-09,5517919,244.0,82.0,External_Github
France,FR,FRA,2020-04-09,67012883,30608.0,6937.0,Country_Website
Iceland,IS,ISL,2020-04-09,356991,38.0,11.0,Country_Website
Ireland,IE,IRL,2020-04-09,4904240,838.0,151.0,Country_Website
Italy,IT,ITA,2020-04-09,60359546,32004.0,3605.0,Country_Github
Latvia,LV,LVA,2020-04-09,1919968,38.0,,Surveillance
Luxembourg,LU,LUX,2020-04-09,613894,202.0,39.0,Country_Website
Malta,MT,MLT,2020-04-09,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-04-09,17282163,,1278.0,Other Website
Norway,NO,NOR,2020-04-09,5328212,252.0,,Country_API
Portugal,PT,PRT,2020-04-09,10276617,1173.0,241.0,Country_Website
Romania,RO,ROU,2020-04-09,19414458,,178.0,Country_Website
Slovenia,SI,SVN,2020-04-09,2080908,108.0,34.0,Country_Github
United Kingdom,UK,GBR,2020-04-09,66647112,19495.0,,Country_Website
Austria,AT,AUT,2020-04-08,8858775,1096.0,,Surveillance
Belgium,BE,BEL,2020-04-08,11455519,5616.0,1285.0,Country_Website
Bulgaria,BG,BGR,2020-04-08,7000039,233.0,27.0,External_Github
Czechia,CZ,CZE,2020-04-08,10649800,422.0,94.0,Country_Website
Denmark,DK,DNK,2020-04-08,5806081,453.0,127.0,Country_Website
Estonia,EE,EST,2020-04-08,1324820,130.0,,Country_API
Estonia,EE,EST,2020-04-08,1324820,,9.0,Surveillance
Finland,FI,FIN,2020-04-08,5517919,239.0,82.0,External_Github
France,FR,FRA,2020-04-08,67012883,30217.0,7019.0,Country_Website
Iceland,IS,ISL,2020-04-08,356991,40.0,11.0,Country_Website
Ireland,IE,IRL,2020-04-08,4904240,837.0,146.0,Country_Website
Italy,IT,ITA,2020-04-08,60359546,32178.0,3693.0,Country_Github
Latvia,LV,LVA,2020-04-08,1919968,39.0,,Surveillance
Luxembourg,LU,LUX,2020-04-08,613894,211.0,43.0,Country_Website
Malta,MT,MLT,2020-04-08,493559,,5.0,Surveillance
Netherlands,NL,NLD,2020-04-08,17282163,,1283.0,Other Website
Norway,NO,NOR,2020-04-08,5328212,250.0,,Country_API
Poland,PL,POL,2020-04-08,37972812,2425.0,,Surveillance
Portugal,PT,PRT,2020-04-08,10276617,1211.0,245.0,Country_Website
Romania,RO,ROU,2020-04-08,19414458,,162.0,Country_Website
Slovenia,SI,SVN,2020-04-08,2080908,111.0,35.0,Country_Github
United Kingdom,UK,GBR,2020-04-08,66647112,19337.0,,Country_Website
Belgium,BE,BEL,2020-04-07,11455519,5715.0,1276.0,Country_Website
Bulgaria,BG,BGR,2020-04-07,7000039,213.0,26.0,External_Github
Czechia,CZ,CZE,2020-04-07,10649800,412.0,100.0,Country_Website
Denmark,DK,DNK,2020-04-07,5806081,472.0,127.0,Country_Website
Estonia,EE,EST,2020-04-07,1324820,,11.0,Surveillance
Estonia,EE,EST,2020-04-07,1324820,140.0,,Country_API
Finland,FI,FIN,2020-04-07,5517919,231.0,83.0,External_Github
France,FR,FRA,2020-04-07,67012883,29871.0,7004.0,Country_Website
Iceland,IS,ISL,2020-04-07,356991,43.0,12.0,Country_Website
Ireland,IE,IRL,2020-04-07,4904240,828.0,143.0,Country_Website
Italy,IT,ITA,2020-04-07,60359546,32510.0,3792.0,Country_Github
Latvia,LV,LVA,2020-04-07,1919968,41.0,,Surveillance
Luxembourg,LU,LUX,2020-04-07,613894,200.0,41.0,Country_Website
Malta,MT,MLT,2020-04-07,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-04-07,17282163,,1316.0,Other Website
Norway,NO,NOR,2020-04-07,5328212,277.0,,Country_API
Portugal,PT,PRT,2020-04-07,10276617,1180.0,271.0,Country_Website
Romania,RO,ROU,2020-04-07,19414458,,274.0,Country_Website
Slovenia,SI,SVN,2020-04-07,2080908,109.0,32.0,Country_Github
United Kingdom,UK,GBR,2020-04-07,66647112,18957.0,,Country_Website
Belgium,BE,BEL,2020-04-06,11455519,5759.0,1260.0,Country_Website
Bulgaria,BG,BGR,2020-04-06,7000039,210.0,26.0,External_Github
Czechia,CZ,CZE,2020-04-06,10649800,394.0,88.0,Country_Website
Denmark,DK,DNK,2020-04-06,5806081,497.0,133.0,Country_Website
Estonia,EE,EST,2020-04-06,1324820,,12.0,Surveillance
Estonia,EE,EST,2020-04-06,1324820,132.0,,Country_API
Finland,FI,FIN,2020-04-06,5517919,228.0,81.0,External_Github
France,FR,FRA,2020-04-06,67012883,29569.0,6948.0,Country_Website
Iceland,IS,ISL,2020-04-06,356991,38.0,13.0,Country_Website
Ireland,IE,IRL,2020-04-06,4904240,829.0,144.0,Country_Website
Italy,IT,ITA,2020-04-06,60359546,32874.0,3898.0,Country_Github
Latvia,LV,LVA,2020-04-06,1919968,44.0,,Surveillance
Luxembourg,LU,LUX,2020-04-06,613894,201.0,41.0,Country_Website
Malta,MT,MLT,2020-04-06,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-04-06,17282163,,1314.0,Other Website
Norway,NO,NOR,2020-04-06,5328212,314.0,,Country_API
Portugal,PT,PRT,2020-04-06,10276617,1099.0,270.0,Country_Website
Romania,RO,ROU,2020-04-06,19414458,,179.0,Country_Website
Slovenia,SI,SVN,2020-04-06,2080908,112.0,30.0,Country_Github
United Kingdom,UK,GBR,2020-04-06,66647112,18256.0,,Country_Website
Belgium,BE,BEL,2020-04-05,11455519,5620.0,1267.0,Country_Website
Czechia,CZ,CZE,2020-04-05,10649800,370.0,82.0,Country_Website
Denmark,DK,DNK,2020-04-05,5806081,498.0,138.0,Country_Website
Estonia,EE,EST,2020-04-05,1324820,,14.0,Surveillance
Estonia,EE,EST,2020-04-05,1324820,135.0,,Country_API
Finland,FI,FIN,2020-04-05,5517919,209.0,76.0,External_Github
France,FR,FRA,2020-04-05,67012883,28747.0,6859.0,Country_Website
Iceland,IS,ISL,2020-04-05,356991,36.0,11.0,Country_Website
Ireland,IE,IRL,2020-04-05,4904240,702.0,139.0,Country_Website
Italy,IT,ITA,2020-04-05,60359546,32926.0,3977.0,Country_Github
Latvia,LV,LVA,2020-04-05,1919968,36.0,,Surveillance
Luxembourg,LU,LUX,2020-04-05,613894,203.0,43.0,Country_Website
Malta,MT,MLT,2020-04-05,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-04-05,17282163,,1306.0,Other Website
Norway,NO,NOR,2020-04-05,5328212,310.0,,Country_API
Portugal,PT,PRT,2020-04-05,10276617,1084.0,267.0,Country_Website
Romania,RO,ROU,2020-04-05,19414458,,141.0,Country_Website
Slovenia,SI,SVN,2020-04-05,2080908,110.0,31.0,Country_Github
United Kingdom,UK,GBR,2020-04-05,66647112,17779.0,,Country_Website
Belgium,BE,BEL,2020-04-04,11455519,5531.0,1261.0,Country_Website
Czechia,CZ,CZE,2020-04-04,10649800,365.0,85.0,Country_Website
Denmark,DK,DNK,2020-04-04,5806081,503.0,138.0,Country_Website
Estonia,EE,EST,2020-04-04,1324820,,17.0,Surveillance
Estonia,EE,EST,2020-04-04,1324820,134.0,,Country_API
Finland,FI,FIN,2020-04-04,5517919,187.0,73.0,External_Github
France,FR,FRA,2020-04-04,67012883,28003.0,6723.0,Country_Website
Iceland,IS,ISL,2020-04-04,356991,37.0,11.0,Country_Website
Ireland,IE,IRL,2020-04-04,4904240,738.0,140.0,Country_Website
Italy,IT,ITA,2020-04-04,60359546,33004.0,3994.0,Country_Github
Latvia,LV,LVA,2020-04-04,1919968,29.0,,Surveillance
Luxembourg,LU,LUX,2020-04-04,613894,216.0,43.0,Country_Website
Malta,MT,MLT,2020-04-04,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-04-04,17282163,,1282.0,Other Website
Norway,NO,NOR,2020-04-04,5328212,306.0,,Country_API
Portugal,PT,PRT,2020-04-04,10276617,1075.0,251.0,Country_Website
Slovenia,SI,SVN,2020-04-04,2080908,109.0,32.0,Country_Github
United Kingdom,UK,GBR,2020-04-04,66647112,16587.0,,Country_Website
Belgium,BE,BEL,2020-04-03,11455519,5513.0,1245.0,Country_Website
Czechia,CZ,CZE,2020-04-03,10649800,376.0,88.0,Country_Website
Denmark,DK,DNK,2020-04-03,5806081,516.0,139.0,Country_Website
Estonia,EE,EST,2020-04-03,1324820,,20.0,Surveillance
Estonia,EE,EST,2020-04-03,1324820,118.0,,Country_API
Finland,FI,FIN,2020-04-03,5517919,180.0,72.0,External_Github
France,FR,FRA,2020-04-03,67012883,27302.0,6556.0,Country_Website
Iceland,IS,ISL,2020-04-03,356991,41.0,11.0,Country_Website
Ireland,IE,IRL,2020-04-03,4904240,704.0,137.0,Country_Website
Italy,IT,ITA,2020-04-03,60359546,32809.0,4068.0,Country_Github
Latvia,LV,LVA,2020-04-03,1919968,31.0,,Surveillance
Luxembourg,LU,LUX,2020-04-03,613894,212.0,45.0,Country_Website
Malta,MT,MLT,2020-04-03,493559,,3.0,Surveillance
Netherlands,NL,NLD,2020-04-03,17282163,,1278.0,Other Website
Norway,NO,NOR,2020-04-03,5328212,318.0,,Country_API
Portugal,PT,PRT,2020-04-03,10276617,1058.0,245.0,Country_Website
Romania,RO,ROU,2020-04-03,19414458,,83.0,Country_Website
Slovenia,SI,SVN,2020-04-03,2080908,114.0,30.0,Country_Github
United Kingdom,UK,GBR,2020-04-03,66647112,14729.0,,Country_Website
Austria,AT,AUT,2020-04-02,8858775,1057.0,,Surveillance
Belgium,BE,BEL,2020-04-02,11455519,5383.0,1205.0,Country_Website
Czechia,CZ,CZE,2020-04-02,10649800,351.0,78.0,Country_Website
Denmark,DK,DNK,2020-04-02,5806081,531.0,146.0,Country_Website
Estonia,EE,EST,2020-04-02,1324820,97.0,,Country_API
Estonia,EE,EST,2020-04-02,1324820,,16.0,Surveillance
Finland,FI,FIN,2020-04-02,5517919,160.0,65.0,External_Github
France,FR,FRA,2020-04-02,67012883,26131.0,6305.0,Country_Website
Iceland,IS,ISL,2020-04-02,356991,44.0,12.0,Country_Website
Ireland,IE,IRL,2020-04-02,4904240,655.0,132.0,Country_Website
Italy,IT,ITA,2020-04-02,60359546,32593.0,4053.0,Country_Github
Latvia,LV,LVA,2020-04-02,1919968,29.0,,Surveillance
Luxembourg,LU,LUX,2020-04-02,613894,211.0,40.0,Country_Website
Malta,MT,MLT,2020-04-02,493559,,3.0,Surveillance
Netherlands,NL,NLD,2020-04-02,17282163,,1251.0,Other Website
Norway,NO,NOR,2020-04-02,5328212,318.0,,Country_API
Portugal,PT,PRT,2020-04-02,10276617,1042.0,240.0,Country_Website
Romania,RO,ROU,2020-04-02,19414458,,78.0,Country_Website
Slovenia,SI,SVN,2020-04-02,2080908,108.0,30.0,Country_Github
United Kingdom,UK,GBR,2020-04-02,66647112,13255.0,,Country_Website
Belgium,BE,BEL,2020-04-01,11455519,5220.0,1144.0,Country_Website
Czechia,CZ,CZE,2020-04-01,10649800,344.0,75.0,Country_Website
Denmark,DK,DNK,2020-04-01,5806081,535.0,146.0,Country_Website
Estonia,EE,EST,2020-04-01,1324820,,16.0,Surveillance
Estonia,EE,EST,2020-04-01,1324820,93.0,,Country_API
Finland,FI,FIN,2020-04-01,5517919,159.0,62.0,External_Github
France,FR,FRA,2020-04-01,67012883,24543.0,5940.0,Country_Website
Iceland,IS,ISL,2020-04-01,356991,43.0,14.0,Country_Website
Ireland,IE,IRL,2020-04-01,4904240,656.0,128.0,Country_Website
Italy,IT,ITA,2020-04-01,60359546,32438.0,4035.0,Country_Github
Latvia,LV,LVA,2020-04-01,1919968,28.0,,Surveillance
Luxembourg,LU,LUX,2020-04-01,613894,187.0,33.0,Country_Website
Malta,MT,MLT,2020-04-01,493559,,3.0,Surveillance
Netherlands,NL,NLD,2020-04-01,17282163,,1210.0,Other Website
Norway,NO,NOR,2020-04-01,5328212,325.0,,Country_API
Portugal,PT,PRT,2020-04-01,10276617,726.0,230.0,Country_Website
Slovenia,SI,SVN,2020-04-01,2080908,109.0,31.0,Country_Github
United Kingdom,UK,GBR,2020-04-01,66647112,13108.0,,Country_Website
Belgium,BE,BEL,2020-03-31,11455519,4989.0,1088.0,Country_Website
Czechia,CZ,CZE,2020-03-31,10649800,320.0,72.0,Country_Website
Denmark,DK,DNK,2020-03-31,5806081,529.0,145.0,Country_Website
Estonia,EE,EST,2020-03-31,1324820,102.0,,Country_API
Estonia,EE,EST,2020-03-31,1324820,,15.0,Surveillance
Finland,FI,FIN,2020-03-31,5517919,137.0,56.0,External_Github
France,FR,FRA,2020-03-31,67012883,22672.0,5496.0,Country_Website
Iceland,IS,ISL,2020-03-31,356991,40.0,13.0,Country_Website
Ireland,IE,IRL,2020-03-31,4904240,596.0,120.0,Country_Website
Italy,IT,ITA,2020-03-31,60359546,32215.0,4023.0,Country_Github
Latvia,LV,LVA,2020-03-31,1919968,27.0,,Surveillance
Luxembourg,LU,LUX,2020-03-31,613894,185.0,32.0,Country_Website
Malta,MT,MLT,2020-03-31,493559,,3.0,Surveillance
Netherlands,NL,NLD,2020-03-31,17282163,,1193.0,Other Website
Norway,NO,NOR,2020-03-31,5328212,317.0,,Country_API
Portugal,PT,PRT,2020-03-31,10276617,627.0,188.0,Country_Website
Romania,RO,ROU,2020-03-31,19414458,,62.0,Country_Website
Slovenia,SI,SVN,2020-03-31,2080908,110.0,28.0,Country_Github
United Kingdom,UK,GBR,2020-03-31,66647112,12205.0,,Country_Website
Belgium,BE,BEL,2020-03-30,11455519,4897.0,1021.0,Country_Website
Czechia,CZ,CZE,2020-03-30,10649800,293.0,66.0,Country_Website
Denmark,DK,DNK,2020-03-30,5806081,533.0,137.0,Country_Website
Estonia,EE,EST,2020-03-30,1324820,,13.0,Surveillance
Estonia,EE,EST,2020-03-30,1324820,95.0,,Country_API
Finland,FI,FIN,2020-03-30,5517919,143.0,49.0,External_Github
France,FR,FRA,2020-03-30,67012883,20946.0,5056.0,Country_Website
Iceland,IS,ISL,2020-03-30,356991,37.0,11.0,Country_Website
Ireland,IE,IRL,2020-03-30,4904240,571.0,107.0,Country_Website
Italy,IT,ITA,2020-03-30,60359546,31776.0,3981.0,Country_Github
Latvia,LV,LVA,2020-03-30,1919968,28.0,,Surveillance
Luxembourg,LU,LUX,2020-03-30,613894,180.0,30.0,Country_Website
Malta,MT,MLT,2020-03-30,493559,,3.0,Surveillance
Netherlands,NL,NLD,2020-03-30,17282163,,1128.0,Other Website
Norway,NO,NOR,2020-03-30,5328212,321.0,,Country_API
Portugal,PT,PRT,2020-03-30,10276617,571.0,164.0,Country_Website
Romania,RO,ROU,2020-03-30,19414458,,53.0,Country_Website
Slovenia,SI,SVN,2020-03-30,2080908,117.0,29.0,Country_Github
United Kingdom,UK,GBR,2020-03-30,66647112,10732.0,,Country_Website
Belgium,BE,BEL,2020-03-29,11455519,4480.0,942.0,Country_Website
Czechia,CZ,CZE,2020-03-29,10649800,282.0,53.0,Country_Website
Denmark,DK,DNK,2020-03-29,5806081,499.0,131.0,Country_Website
Estonia,EE,EST,2020-03-29,1324820,88.0,,Country_API
Estonia,EE,EST,2020-03-29,1324820,,13.0,Surveillance
Finland,FI,FIN,2020-03-29,5517919,134.0,41.0,External_Github
France,FR,FRA,2020-03-29,67012883,19311.0,4592.0,Country_Website
Iceland,IS,ISL,2020-03-29,356991,30.0,10.0,Country_Website
Ireland,IE,IRL,2020-03-29,4904240,513.0,96.0,Country_Website
Italy,IT,ITA,2020-03-29,60359546,31292.0,3906.0,Country_Github
Luxembourg,LU,LUX,2020-03-29,613894,187.0,27.0,Country_Website
Malta,MT,MLT,2020-03-29,493559,,4.0,Surveillance
Netherlands,NL,NLD,2020-03-29,17282163,,1040.0,Other Website
Norway,NO,NOR,2020-03-29,5328212,317.0,,Country_API
Portugal,PT,PRT,2020-03-29,10276617,486.0,138.0,Country_Website
Romania,RO,ROU,2020-03-29,19414458,,38.0,Country_Website
Slovenia,SI,SVN,2020-03-29,2080908,108.0,24.0,Country_Github
United Kingdom,UK,GBR,2020-03-29,66647112,9237.0,,Country_Website
Belgium,BE,BEL,2020-03-28,11455519,4089.0,867.0,Country_Website
Czechia,CZ,CZE,2020-03-28,10649800,271.0,57.0,Country_Website
Denmark,DK,DNK,2020-03-28,5806081,459.0,121.0,Country_Website
Estonia,EE,EST,2020-03-28,1324820,,10.0,Surveillance
Estonia,EE,EST,2020-03-28,1324820,72.0,,Country_API
Finland,FI,FIN,2020-03-28,5517919,112.0,31.0,External_Github
France,FR,FRA,2020-03-28,67012883,17580.0,4236.0,Country_Website
Iceland,IS,ISL,2020-03-28,356991,26.0,7.0,Country_Website
Ireland,IE,IRL,2020-03-28,4904240,442.0,80.0,Country_Website
Italy,IT,ITA,2020-03-28,60359546,30532.0,3856.0,Country_Github
Luxembourg,LU,LUX,2020-03-28,613894,181.0,29.0,Country_Website
Malta,MT,MLT,2020-03-28,493559,,2.0,Surveillance
Netherlands,NL,NLD,2020-03-28,17282163,,993.0,Other Website
Norway,NO,NOR,2020-03-28,5328212,291.0,,Country_API
Portugal,PT,PRT,2020-03-28,10276617,418.0,89.0,Country_Website
Romania,RO,ROU,2020-03-28,19414458,,34.0,Country_Website
Slovenia,SI,SVN,2020-03-28,2080908,102.0,23.0,Country_Github
United Kingdom,UK,GBR,2020-03-28,66647112,8019.0,,Country_Website
Belgium,BE,BEL,2020-03-27,11455519,3650.0,789.0,Country_Website
Czechia,CZ,CZE,2020-03-27,10649800,237.0,48.0,Country_Website
Denmark,DK,DNK,2020-03-27,5806081,430.0,109.0,Country_Website
Estonia,EE,EST,2020-03-27,1324820,59.0,,Country_API
Estonia,EE,EST,2020-03-27,1324820,,10.0,Surveillance
Finland,FI,FIN,2020-03-27,5517919,108.0,32.0,External_Github
France,FR,FRA,2020-03-27,67012883,15701.0,3758.0,Country_Website
Iceland,IS,ISL,2020-03-27,356991,20.0,6.0,Country_Website
Ireland,IE,IRL,2020-03-27,4904240,380.0,68.0,Country_Website
Italy,IT,ITA,2020-03-27,60359546,29761.0,3732.0,Country_Github
Luxembourg,LU,LUX,2020-03-27,613894,154.0,26.0,Country_Website
Malta,MT,MLT,2020-03-27,493559,,1.0,Surveillance
Netherlands,NL,NLD,2020-03-27,17282163,,928.0,Other Website
Norway,NO,NOR,2020-03-27,5328212,303.0,,Country_API
Portugal,PT,PRT,2020-03-27,10276617,354.0,71.0,Country_Website
Slovenia,SI,SVN,2020-03-27,2080908,102.0,22.0,Country_Github
United Kingdom,UK,GBR,2020-03-27,66647112,7043.0,,Country_Website
Belgium,BE,BEL,2020-03-26,11455519,3077.0,690.0,Country_Website
Czechia,CZ,CZE,2020-03-26,10649800,205.0,38.0,Country_Website
Denmark,DK,DNK,2020-03-26,5806081,386.0,94.0,Country_Website
Estonia,EE,EST,2020-03-26,1324820,,7.0,Surveillance
Estonia,EE,EST,2020-03-26,1324820,52.0,,Country_API
Finland,FI,FIN,2020-03-26,5517919,96.0,24.0,External_Github
France,FR,FRA,2020-03-26,67012883,13879.0,3351.0,Country_Website
Iceland,IS,ISL,2020-03-26,356991,20.0,6.0,Country_Website
Ireland,IE,IRL,2020-03-26,4904240,331.0,,Country_Website
Italy,IT,ITA,2020-03-26,60359546,28365.0,3612.0,Country_Github
Luxembourg,LU,LUX,2020-03-26,613894,146.0,26.0,Country_Website
Malta,MT,MLT,2020-03-26,493559,,1.0,Surveillance
Netherlands,NL,NLD,2020-03-26,17282163,,840.0,Other Website
Norway,NO,NOR,2020-03-26,5328212,266.0,,Country_API
Portugal,PT,PRT,2020-03-26,10276617,191.0,61.0,Country_Website
Romania,RO,ROU,2020-03-26,19414458,,29.0,Country_Website
Slovenia,SI,SVN,2020-03-26,2080908,81.0,16.0,Country_Github
Belgium,BE,BEL,2020-03-25,11455519,2721.0,612.0,Country_Website
Czechia,CZ,CZE,2020-03-25,10649800,174.0,36.0,Country_Website
Denmark,DK,DNK,2020-03-25,5806081,350.0,87.0,Country_Website
Estonia,EE,EST,2020-03-25,1324820,47.0,,Country_API
Estonia,EE,EST,2020-03-25,1324820,,7.0,Surveillance
Finland,FI,FIN,2020-03-25,5517919,82.0,22.0,External_Github
France,FR,FRA,2020-03-25,67012883,12072.0,2935.0,Country_Website
Iceland,IS,ISL,2020-03-25,356991,18.0,3.0,Country_Website
Ireland,IE,IRL,2020-03-25,4904240,290.0,,Country_Website
Italy,IT,ITA,2020-03-25,60359546,26601.0,3489.0,Country_Github
Luxembourg,LU,LUX,2020-03-25,613894,149.0,21.0,Country_Website
Malta,MT,MLT,2020-03-25,493559,,0.0,Surveillance
Netherlands,NL,NLD,2020-03-25,17282163,,754.0,Other Website
Norway,NO,NOR,2020-03-25,5328212,237.0,,Country_API
Portugal,PT,PRT,2020-03-25,10276617,276.0,61.0,Country_Website
Romania,RO,ROU,2020-03-25,19414458,,18.0,Country_Website
Slovenia,SI,SVN,2020-03-25,2080908,78.0,14.0,Country_Github
Belgium,BE,BEL,2020-03-24,11455519,2140.0,474.0,Country_Website
Czechia,CZ,CZE,2020-03-24,10649800,135.0,26.0,Country_Website
Denmark,DK,DNK,2020-03-24,5806081,301.0,69.0,Country_Website
Estonia,EE,EST,2020-03-24,1324820,,7.0,Surveillance
Estonia,EE,EST,2020-03-24,1324820,40.0,,Country_API
France,FR,FRA,2020-03-24,67012883,10176.0,2516.0,Country_Website
Iceland,IS,ISL,2020-03-24,356991,17.0,2.0,Country_Website
Ireland,IE,IRL,2020-03-24,4904240,239.0,,Country_Website
Italy,IT,ITA,2020-03-24,60359546,25333.0,3396.0,Country_Github
Luxembourg,LU,LUX,2020-03-24,613894,106.0,9.0,Country_Website
Malta,MT,MLT,2020-03-24,493559,,0.0,Surveillance
Netherlands,NL,NLD,2020-03-24,17282163,,655.0,Other Website
Norway,NO,NOR,2020-03-24,5328212,212.0,,Country_API
Portugal,PT,PRT,2020-03-24,10276617,203.0,48.0,Country_Website
Romania,RO,ROU,2020-03-24,19414458,,16.0,Country_Website
Slovenia,SI,SVN,2020-03-24,2080908,69.0,11.0,Country_Github
Belgium,BE,BEL,2020-03-23,11455519,1883.0,385.0,Country_Website
Czechia,CZ,CZE,2020-03-23,10649800,117.0,22.0,Country_Website
Denmark,DK,DNK,2020-03-23,5806081,254.0,55.0,Country_Website
Estonia,EE,EST,2020-03-23,1324820,36.0,,Country_API
Estonia,EE,EST,2020-03-23,1324820,,7.0,Surveillance
France,FR,FRA,2020-03-23,67012883,8673.0,2080.0,Country_Website
Iceland,IS,ISL,2020-03-23,356991,13.0,2.0,Country_Website
Ireland,IE,IRL,2020-03-23,4904240,218.0,,Country_Website
Italy,IT,ITA,2020-03-23,60359546,23896.0,3204.0,Country_Github
Luxembourg,LU,LUX,2020-03-23,613894,78.0,7.0,Country_Website
Malta,MT,MLT,2020-03-23,493559,,0.0,Surveillance
Netherlands,NL,NLD,2020-03-23,17282163,,575.0,Other Website
Norway,NO,NOR,2020-03-23,5328212,193.0,,Country_API
Portugal,PT,PRT,2020-03-23,10276617,201.0,47.0,Country_Website
Romania,RO,ROU,2020-03-23,19414458,,15.0,Country_Website
Slovenia,SI,SVN,2020-03-23,2080908,56.0,10.0,Country_Github
Belgium,BE,BEL,2020-03-22,11455519,1646.0,322.0,Country_Website
Czechia,CZ,CZE,2020-03-22,10649800,98.0,18.0,Country_Website
Denmark,DK,DNK,2020-03-22,5806081,232.0,46.0,Country_Website
Estonia,EE,EST,2020-03-22,1324820,,6.0,Surveillance
Estonia,EE,EST,2020-03-22,1324820,28.0,,Country_API
France,FR,FRA,2020-03-22,67012883,6954.0,1674.0,Country_Website
Iceland,IS,ISL,2020-03-22,356991,13.0,0.0,Country_Website
Ireland,IE,IRL,2020-03-22,4904240,177.0,,Country_Website
Italy,IT,ITA,2020-03-22,60359546,22855.0,3009.0,Country_Github
Luxembourg,LU,LUX,2020-03-22,613894,68.0,5.0,Country_Website
Malta,MT,MLT,2020-03-22,493559,,0.0,Surveillance
Netherlands,NL,NLD,2020-03-22,17282163,,482.0,Other Website
Norway,NO,NOR,2020-03-22,5328212,169.0,,Country_API
Portugal,PT,PRT,2020-03-22,10276617,169.0,41.0,Country_Website
Romania,RO,ROU,2020-03-22,19414458,,14.0,Country_Website
Slovenia,SI,SVN,2020-03-22,2080908,52.0,11.0,Country_Github
Belgium,BE,BEL,2020-03-21,11455519,1384.0,290.0,Country_Website
Czechia,CZ,CZE,2020-03-21,10649800,80.0,14.0,Country_Website
Denmark,DK,DNK,2020-03-21,5806081,206.0,42.0,Country_Website
Estonia,EE,EST,2020-03-21,1324820,,4.0,Surveillance
Estonia,EE,EST,2020-03-21,1324820,25.0,,Country_API
Finland,FI,FIN,2020-03-21,5517919,0.0,0.0,External_Github
